id,name_cn,name_jp,name_en,grade,ms_number,series,subcategory,price_jp_msrp,price_jp_market,price_us_msrp,price_us_market,price_cn_msrp,price_cn_market,created_at,updated_at
1,PG,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.172267,2026-01-12 05:03:18.562569
2,MG,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.182929,2026-01-12 05:03:18.579721
3,RE/100,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.183683,2026-01-12 05:03:18.587135
4,RG,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.184297,2026-01-12 05:03:18.594287
5,HGUC,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.184820,2026-01-12 05:03:18.601423
6,HGGTO,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.185305,2026-01-12 05:03:18.608395
7,HGBF/BD,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.185781,2026-01-12 05:03:18.615353
8,SDCS,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.186241,2026-01-12 05:03:18.622286
9,MB,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.186706,2026-01-12 05:03:18.629358
10,MR魂,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.187086,2026-01-12 05:03:18.636321
11,FIX,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.194477,2026-01-12 05:03:18.643401
12,R魂,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.195725,2026-01-12 05:03:18.650610
13,GU,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.196295,2026-01-12 05:03:18.657932
14,FW食玩,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.196859,2026-01-12 05:03:18.665009
15,G-FRAME,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.197374,2026-01-12 05:03:18.672163
16,MSE,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.197870,2026-01-12 05:03:18.679158
17,30MM,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.198353,2026-01-12 05:03:18.686336
18,万代机甲,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.198827,2026-01-12 05:03:18.693291
19,万代人形,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.199299,2026-01-12 05:03:18.700246
20,超合金魂,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.199686,2026-01-12 05:03:18.707213
21,BEASTBOX,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.206387,2026-01-12 05:03:18.714213
22,MEGABOX,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.207305,2026-01-12 05:03:18.721266
23,骨装机兵 FA,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.207815,2026-01-12 05:03:18.728519
24,FAG,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.208296,2026-01-12 05:03:18.735467
25,女神装置,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.208764,2026-01-12 05:03:18.742424
26,MODEROID,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.209235,2026-01-12 05:03:18.749524
27,千值练,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.209717,2026-01-12 05:03:18.756704
28,海洋堂,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.210187,2026-01-12 05:03:18.763954
29,threezero,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.210651,2026-01-12 05:03:18.771058
30,Hot Toys,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.211031,2026-01-12 05:03:18.778359
31,麦克法兰,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.217507,2026-01-12 05:03:18.786769
32,Sideshow,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.218323,2026-01-12 05:03:18.794125
33,NECA,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.218808,2026-01-12 05:03:18.801279
34,threezero美系,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.219298,2026-01-12 05:03:18.808329
35,MEDICOM奇迹可动,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.219780,2026-01-12 05:03:18.815294
36,Mezco,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.220248,2026-01-12 05:03:18.822478
37,田宫,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.220710,2026-01-12 05:03:18.829700
38,小号手,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.221250,2026-01-12 05:03:18.836709
39,威龙,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.221711,2026-01-12 05:03:18.843751
40,MENG,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.222087,2026-01-12 05:03:18.850591
41,爱德美,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.228519,2026-01-12 05:03:18.857501
42,长谷川,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.229333,2026-01-12 05:03:18.864434
43,青岛社,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.229823,2026-01-12 05:03:18.871649
44,威骏,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.230298,2026-01-12 05:03:18.878758
45,红星,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.230765,2026-01-12 05:03:18.885857
46,SS系列,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.231225,2026-01-12 05:03:18.892781
47,大黄蜂美版,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.231689,2026-01-12 05:03:18.899809
48,变5美版,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.232143,2026-01-12 05:03:18.906892
49,日经,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.232592,2026-01-12 05:03:18.914269
50,MP日版,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.232964,2026-01-12 05:03:18.921281
51,G系列,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.239826,2026-01-12 05:03:18.928298
52,王国,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.240737,2026-01-12 05:03:18.935333
53,地出,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.241253,2026-01-12 05:03:18.942300
54,TFP美版,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.241745,2026-01-12 05:03:18.949649
55,G1,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.242223,2026-01-12 05:03:18.956960
56,铁机巧,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.242693,2026-01-12 05:03:18.964105
57,DLX,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.243160,2026-01-12 05:03:18.971170
58,S.H.Figuarts,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.243663,2026-01-12 05:03:18.978254
59,DX假面骑士,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.244137,2026-01-12 05:03:18.985717
60,S.I.C,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.244518,2026-01-12 05:03:18.992944
61,RAH,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.251234,2026-01-12 05:03:19.000040
62,X-PLUS,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.252117,2026-01-12 05:03:19.007064
63,S.H.M,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.252608,2026-01-12 05:03:19.014039
64,假面骑士大集结,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.253082,2026-01-12 05:03:19.020805
65,掌动SHODO,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.253544,2026-01-12 05:03:19.027767
66,52TOYS,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.254004,2026-01-12 05:03:19.034689
67,POP MART,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.254456,2026-01-12 05:03:19.041494
68,末匠,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.254915,2026-01-12 05:03:19.048615
69,19八3,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.255366,2026-01-12 05:03:19.055853
70,奇谭俱乐部,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.255743,2026-01-12 05:03:19.062803
71,撕裂熊,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.262449,2026-01-12 05:03:19.069756
72,tokidoki,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.263369,2026-01-12 05:03:19.076734
73,豆芽水产,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.263899,2026-01-12 05:03:19.083680
74,02 夏亚专用扎古II,,,RG,,RG系列拼装模型,普通版,2500.0,,16.75,,125.0,,2026-01-12 03:40:06.264470,2026-01-12 03:40:06.264472
75,03 空战型强袭高达,,,RG,,RG系列拼装模型,普通版,2500.0,,16.75,,125.0,,2026-01-12 03:40:06.264954,2026-01-12 03:40:06.264955
76,04 量产型扎古II,,,RG,,RG系列拼装模型,普通版,2500.0,,16.75,,125.0,,2026-01-12 03:40:06.265424,2026-01-12 03:40:06.265426
77,05 自由高达,,,RG,,RG系列拼装模型,普通版,2500.0,,16.75,,125.0,,2026-01-12 03:40:06.265951,2026-01-12 03:40:06.265952
78,06 空中霸王+强袭高达炮击/剑装背包,,,RG,,RG系列拼装模型,普通版,2500.0,,16.75,,125.0,,2026-01-12 03:40:06.266425,2026-01-12 03:40:06.266427
79,07 高达Mk-Ⅱ 提坦斯配色,,,RG,,RG系列拼装模型,普通版,2500.0,,16.75,,125.0,,2026-01-12 03:40:06.266894,2026-01-12 03:40:06.266896
80,08 高达Mk-II 奥古配色,,,RG,,RG系列拼装模型,普通版,2500.0,,16.75,,125.0,,2026-01-12 03:40:06.267290,2026-01-12 03:40:06.267291
81,09 正义高达,,,RG,,RG系列拼装模型,普通版,2500.0,,16.75,,125.0,,2026-01-12 03:40:06.274056,2026-01-12 03:40:06.274058
82,10 Z高达,,,RG,,RG系列拼装模型,普通版,3000.0,,20.1,,150.0,,2026-01-12 03:40:06.274982,2026-01-12 03:40:06.274984
83,11 命运高达,,,RG,,RG系列拼装模型,普通版,2500.0,,16.75,,125.0,,2026-01-12 03:40:06.275565,2026-01-12 03:40:06.275567
84,12 高达试做1号机 玉帘,,,RG,,RG系列拼装模型,普通版,2500.0,,16.75,,125.0,,2026-01-12 03:40:06.276134,2026-01-12 03:40:06.276136
85,13 高达试做1号机 全方位推进型,,,RG,,RG系列拼装模型,普通版,2500.0,,16.75,,125.0,,2026-01-12 03:40:06.276621,2026-01-12 03:40:06.276623
86,14 强袭自由高达,,,RG,,RG系列拼装模型,普通版,3000.0,,20.1,,150.0,,2026-01-12 03:40:06.277095,2026-01-12 03:40:06.277097
87,15 能天使高达,,,RG,,RG系列拼装模型,普通版,2500.0,,16.75,,125.0,,2026-01-12 03:40:06.277558,2026-01-12 03:40:06.277560
88,16 夏亚专用魔蟹,,,RG,,RG系列拼装模型,普通版,2500.0,,16.75,,125.0,,2026-01-12 03:40:06.278020,2026-01-12 03:40:06.278022
89,17 飞翼高达零式 EW,,,RG,,RG系列拼装模型,普通版,2500.0,,16.75,,125.0,,2026-01-12 03:40:06.278481,2026-01-12 03:40:06.278482
90,18 00 RAISER,,,RG,,RG系列拼装模型,普通版,3000.0,,20.1,,150.0,,2026-01-12 03:40:06.278858,2026-01-12 03:40:06.278860
91,19 异端高达红色机,,,RG,,RG系列拼装模型,普通版,2500.0,,16.75,,125.0,,2026-01-12 03:40:06.285605,2026-01-12 03:40:06.285607
92,20 飞翼高达 EW,,,RG,,RG系列拼装模型,普通版,2500.0,,16.75,,125.0,,2026-01-12 03:40:06.286530,2026-01-12 03:40:06.286532
93,21 00 QAN[T],,,RG,,RG系列拼装模型,普通版,2500.0,,16.75,,125.0,,2026-01-12 03:40:06.287048,2026-01-12 03:40:06.287049
94,22 新安洲,,,RG,,RG系列拼装模型,普通版,3800.0,,25.46,,190.0,,2026-01-12 03:40:06.287543,2026-01-12 03:40:06.287544
95,23 全装备创制强袭高达,,,RG,,RG系列拼装模型,普通版,2500.0,,16.75,,125.0,,2026-01-12 03:40:06.288017,2026-01-12 03:40:06.288018
96,24 异端高达金色机天 蜜纳,,,RG,,RG系列拼装模型,普通版,3000.0,,20.1,,150.0,,2026-01-12 03:40:06.288484,2026-01-12 03:40:06.288486
97,25 RX-0 独角兽高达 (GEP),,,RG,,RG系列拼装模型,普通版,3800.0,,25.46,,190.0,,2026-01-12 03:40:06.288948,2026-01-12 03:40:06.288949
98,26 强尼莱登专用高机动型扎古II,,,RG,,RG系列拼装模型,普通版,3000.0,,20.1,,150.0,,2026-01-12 03:40:06.289416,2026-01-12 03:40:06.289418
99,27 独角兽高达2号机 报丧女妖·命运女神,,,RG,,RG系列拼装模型,普通版,4000.0,,26.8,,200.0,,2026-01-12 03:40:06.289878,2026-01-12 03:40:06.289880
100,28 托鲁基斯EW,,,RG,,RG系列拼装模型,普通版,2500.0,,16.75,,125.0,,2026-01-12 03:40:06.290260,2026-01-12 03:40:06.290262
101,29 沙扎比,,,RG,,RG系列拼装模型,普通版,4500.0,,30.15,,225.0,,2026-01-12 03:40:06.297036,2026-01-12 03:40:06.297039
102,30 全装备独角兽高达 最终决战式样,,,RG,,RG系列拼装模型,普通版,5400.0,,36.18,,270.0,,2026-01-12 03:40:06.297916,2026-01-12 03:40:06.297918
103,31 海盗高达X1 (GEP),,,RG,,RG系列拼装模型,普通版,2500.0,,16.75,,125.0,,2026-01-12 03:40:06.298493,2026-01-12 03:40:06.298495
104,32 RX-93 ν高达（牛高达）,,,RG,RX-93,RG系列拼装模型,普通版,4200.0,,28.14,,210.0,,2026-01-12 03:40:06.298979,2026-01-12 03:40:06.298981
105,33 威力型脉冲高达,,,RG,,RG系列拼装模型,普通版,3000.0,,20.1,,150.0,,2026-01-12 03:40:06.299454,2026-01-12 03:40:06.299456
106,34 吉翁号,,,RG,,RG系列拼装模型,普通版,5500.0,,36.85,,275.0,,2026-01-12 03:40:06.299930,2026-01-12 03:40:06.299931
107,35 飞翼高达,,,RG,,RG系列拼装模型,普通版,3200.0,,21.44,,160.0,,2026-01-12 03:40:06.300400,2026-01-12 03:40:06.300401
108,36 RX-93-ν2 Hi-ν高达（海牛高达）,,,RG,RX-93,RG系列拼装模型,普通版,4500.0,,30.15,,225.0,,2026-01-12 03:40:06.300867,2026-01-12 03:40:06.300868
109,37 神高达,,,RG,,RG系列拼装模型,普通版,3500.0,,23.45,,175.0,,2026-01-12 03:40:06.301331,2026-01-12 03:40:06.301332
110,38 艾比安高达,,,RG,,RG系列拼装模型,普通版,4200.0,,28.14,,210.0,,2026-01-12 03:40:06.301714,2026-01-12 03:40:06.301715
111,39 威力型脉冲高达 SpecII,,,RG,,RG系列拼装模型,普通版,3100.0,,20.77,,155.0,,2026-01-12 03:40:06.308356,2026-01-12 03:40:06.308358
112,40 RX-78-2 高达 Ver.2.0,,,RG,RX-78,RG系列拼装模型,普通版,3500.0,,23.45,,175.0,,2026-01-12 03:40:06.309167,2026-01-12 03:40:06.309169
113,41 拂晓高达(“大鹫”装备),,,RG,,RG系列拼装模型,普通版,8000.0,,53.6,,400.0,,2026-01-12 03:40:06.309658,2026-01-12 03:40:06.309660
114,42 闪光高达,,,RG,,RG系列拼装模型,普通版,3500.0,,23.45,,175.0,,2026-01-12 03:40:06.310131,2026-01-12 03:40:06.310132
115,43 飞翼高达零式,,,RG,,RG系列拼装模型,普通版,4200.0,,28.14,,210.0,,2026-01-12 03:40:06.310606,2026-01-12 03:40:06.310608
116,XXXG-00W0 飞翼高达零式EW&矮星炮 [钛电镀],,,RG,XXG-00W,RG系列拼装模型,网络限定版,6600.0,,44.22,,330.0,,2026-01-12 03:40:06.311072,2026-01-12 05:09:26.807586
117,OZ-00MS 托鲁基斯EW 电镀质感Ver.,,,RG,OZ-00M,RG系列拼装模型,网络限定版,6200.0,,41.54,,310.0,,2026-01-12 03:40:06.311540,2026-01-12 05:09:26.823966
118,MS-06R-2 贾比·哈萨德专用高机动型扎古,,,RG,MS-06R,RG系列拼装模型,网络限定版,3000.0,,20.1,,150.0,,2026-01-12 03:40:06.312001,2026-01-12 05:09:26.830990
119,OZ-00MS2 托鲁基斯II,,,RG,OZ-00M,RG系列拼装模型,网络限定版,2500.0,,16.75,,125.0,,2026-01-12 03:40:06.312459,2026-01-12 05:09:26.837795
120,RX-0[N] 独角兽高达2号机 报丧女妖·命运女神 最终决战式样,,,RG,,RG系列拼装模型,网络限定版,4000.0,,26.8,,200.0,,2026-01-12 03:40:06.312879,2026-01-12 05:09:26.844652
121,报丧女妖 VN/BS装甲扩张单元套装,,,RG,,RG系列拼装模型,网络限定版,1500.0,,10.05,,75.0,,2026-01-12 03:40:06.319617,2026-01-12 05:09:26.851493
122,MS-06R-1A 艾力克•曼斯菲尔德专用扎古Ⅱ,,,RG,MS-06R,RG系列拼装模型,网络限定版,3000.0,,20.1,,150.0,,2026-01-12 03:40:06.320440,2026-01-12 05:09:26.858036
123,GN-001REIII 能天使高达 R3,,,RG,GN-001R,RG系列拼装模型,网络限定版,2800.0,,18.76,,140.0,,2026-01-12 03:40:06.320941,2026-01-12 05:09:26.864580
124,MBF-P01-Re3 异端高达金色机天 哈娜,,,RG,,RG系列拼装模型,网络限定版,3000.0,,20.1,,150.0,,2026-01-12 03:40:06.321426,2026-01-12 05:09:26.871207
125,OZ-00MS2B 托鲁基斯III,,,RG,OZ-00M,RG系列拼装模型,网络限定版,2800.0,,18.76,,140.0,,2026-01-12 03:40:06.321906,2026-01-12 05:09:26.878068
126,MSN-04 沙扎比 特殊涂层版,,,RG,MSN-04,RG系列拼装模型,网络限定版,10000.0,,67.0,,500.0,,2026-01-12 03:40:06.322378,2026-01-12 05:09:26.884718
127,完美强袭高达,,,RG,,RG系列拼装模型,网络限定版,4000.0,,26.8,,200.0,,2026-01-12 03:40:06.322846,2026-01-12 05:09:26.892001
128,RX-93 ν高达 浮游炮扩展包,,,RG,RX-93,RG系列拼装模型,网络限定版,1500.0,,10.05,,75.0,,2026-01-12 03:40:06.323306,2026-01-12 05:09:26.898823
129,XM-X2 海盗高达X2,,,RG,,RG系列拼装模型,网络限定版,2900.0,,19.43,,145.0,,2026-01-12 03:40:06.323865,2026-01-12 05:09:26.905941
130,MS-06R-1A 尤玛·莱特宁专用扎古II,,,RG,MS-06R,RG系列拼装模型,网络限定版,3300.0,,22.11,,165.0,,2026-01-12 03:40:06.324252,2026-01-12 05:09:26.912748
131,RX-0 独角兽高达3号机 菲尼克斯(Narrative Ver.),,,RG,,RG系列拼装模型,网络限定版,11600.0,,77.72,,580.0,,2026-01-12 03:40:06.330637,2026-01-12 05:09:26.919337
132,OZ-00MS 托鲁基斯(TV动画配色Ver.),,,RG,OZ-00M,RG系列拼装模型,网络限定版,2500.0,,16.75,,125.0,,2026-01-12 03:40:06.331477,2026-01-12 05:09:26.925872
133,ZGMF-X42S 命运高达 [Titanium Finish],,,RG,,RG系列拼装模型,网络限定版,6500.0,,43.55,,325.0,,2026-01-12 03:40:06.331976,2026-01-12 05:09:26.932680
134,MSN-06S 新安洲 特殊涂层Ver.,,,RG,MSN-06S,RG系列拼装模型,网络限定版,10000.0,,67.0,,500.0,,2026-01-12 03:40:06.332457,2026-01-12 05:09:26.939452
135,ν高达用HWS拓展装备,,,RG,,RG系列拼装模型,网络限定版,1800.0,,12.06,,90.0,,2026-01-12 03:40:06.332933,2026-01-12 05:09:26.946219
136,FA-93HWS ν高达HWS,,,RG,FA-93H,RG系列拼装模型,网络限定版,6000.0,,40.2,,300.0,,2026-01-12 03:40:06.333401,2026-01-12 05:09:26.953382
137,ZGMF-X56S/β 巨剑型脉冲高达,,,RG,,RG系列拼装模型,网络限定版,3500.0,,23.45,,175.0,,2026-01-12 03:40:06.333871,2026-01-12 05:09:26.960387
138,强袭自由高达 [Titanium Finish],,,RG,,RG系列拼装模型,网络限定版,7500.0,,50.25,,375.0,,2026-01-12 03:40:06.334344,2026-01-12 05:09:26.967174
139,OZ-00MS2B 托鲁基斯III[钛电镀版],,,RG,OZ-00M,RG系列拼装模型,网络限定版,7000.0,,46.9,,350.0,,2026-01-12 03:40:06.334817,2026-01-12 05:09:26.973856
140,Hi-ν高达专用超绝米加粒子炮,,,RG,,RG系列拼装模型,网络限定版,2500.0,,16.75,,125.0,,2026-01-12 03:40:06.335198,2026-01-12 05:09:26.980538
141,RX-78-2 高达 Team Bright,,,RG,RX-78,RG系列拼装模型,网络限定版,3000.0,,20.1,,150.0,,2026-01-12 03:40:06.341727,2026-01-12 05:09:26.987353
142,高机动型扎古II Team Monstrum,,,RG,,RG系列拼装模型,网络限定版,3500.0,,23.45,,175.0,,2026-01-12 03:40:06.342522,2026-01-12 05:09:26.994134
143,MS-06R-2 罗伯特·基利亚姆专用扎古II,,,RG,MS-06R,RG系列拼装模型,网络限定版,3300.0,,22.11,,165.0,,2026-01-12 03:40:06.343010,2026-01-12 05:09:27.000963
144,神高达用扩张套装,,,RG,,RG系列拼装模型,网络限定版,2500.0,,16.75,,125.0,,2026-01-12 03:40:06.343485,2026-01-12 05:09:27.008033
